date time,depth,DOXY [ml/L],DOXY_1_QC
2024-07-04T01:00:00Z,2,4.595,2
2024-07-04T02:00:00Z,2,4.649,2
2024-07-04T03:00:00Z,2,4.652,2
2024-07-04T04:00:00Z,2,4.544,2
2024-07-04T05:00:00Z,2,4.557,2
2024-07-04T06:00:00Z,2,4.563,2
2024-07-04T07:00:00Z,2,4.596,2
2024-07-04T08:00:00Z,2,4.631,2
2024-07-04T09:00:00Z,2,4.6,2
2024-07-04T10:00:00Z,2,4.543,2
2024-07-04T11:00:00Z,2,4.549,2
2024-07-04T12:00:00Z,2,4.627,2
2024-07-04T13:00:00Z,2,4.696,2
2024-07-04T14:00:00Z,2,4.736,2
2024-07-04T15:00:00Z,2,4.823,2
2024-07-04T16:00:00Z,2,4.932,2
2024-07-04T17:00:00Z,2,5.029,2
2024-07-04T18:00:00Z,2,4.95,2
2024-07-04T19:00:00Z,2,4.93,2
2024-07-04T20:00:00Z,2,4.866,2
2024-07-04T21:00:00Z,2,4.853,2
2024-07-04T22:00:00Z,2,4.656,2
2024-07-04T23:00:00Z,2,4.633,2
2024-07-05T11:00:00Z,2,5.375,2
2024-07-05T13:00:00Z,2,5.338,2
2024-07-05T14:00:00Z,2,5.293,2
2024-07-05T15:00:00Z,2,5.26,2
2024-07-05T16:00:00Z,2,5.259,2
2024-07-05T17:00:00Z,2,5.126,2
2024-07-05T18:00:00Z,2,4.967,2
2024-07-05T19:00:00Z,2,4.981,2
2024-07-05T20:00:00Z,2,4.969,2
2024-07-05T21:00:00Z,2,4.967,2
2024-07-05T22:00:00Z,2,4.95,2
2024-07-05T23:00:00Z,2,4.958,2
2024-07-06T00:00:00Z,2,4.941,2
2024-07-06T00:00:00Z,2,4.941,2
2024-07-06T01:00:00Z,2,4.905,2
2024-07-06T02:00:00Z,2,4.842,2
2024-07-06T03:00:00Z,2,4.831,2
2024-07-06T04:00:00Z,2,4.912,2
2024-07-06T05:00:00Z,2,4.936,2
2024-07-06T06:00:00Z,2,4.96,2
2024-07-06T07:00:00Z,2,5.205,2
2024-07-06T08:00:00Z,2,5.334,2
2024-07-06T09:00:00Z,2,5.34,2
2024-07-06T10:00:00Z,2,5.312,2
2024-07-06T11:00:00Z,2,5.318,2
2024-07-06T12:00:00Z,2,5.369,2
2024-07-06T13:00:00Z,2,5.442,2
2024-07-06T14:00:00Z,2,5.385,2
2024-07-06T15:00:00Z,2,5.406,2
2024-07-06T16:00:00Z,2,5.378,2
2024-07-06T17:00:00Z,2,5.61,2
2024-07-06T18:00:00Z,2,5.627,2
2024-07-06T19:00:00Z,2,5.532,2
2024-07-06T20:00:00Z,2,5.64,2
2024-07-06T21:00:00Z,2,5.514,2
2024-07-06T22:00:00Z,2,5.578,2
2024-07-06T23:00:00Z,2,5.595,2
2024-07-07T00:00:00Z,2,5.342,2
2024-07-07T00:00:00Z,2,5.342,2
2024-07-07T01:00:00Z,2,5.167,2
2024-07-07T02:00:00Z,2,5.196,2
2024-07-07T03:00:00Z,2,5.125,2
2024-07-07T04:00:00Z,2,5.084,2
2024-07-07T05:00:00Z,2,5.146,2
2024-07-07T06:00:00Z,2,5.037,2
2024-07-07T07:00:00Z,2,5.015,2
2024-07-07T08:00:00Z,2,5.266,2
2024-07-07T09:00:00Z,2,5.254,2
2024-07-07T10:00:00Z,2,5.225,2
2024-07-07T11:00:00Z,2,5.227,2
2024-07-07T12:00:00Z,2,5.28,2
2024-07-07T13:00:00Z,2,5.211,2
2024-07-07T14:00:00Z,2,5.136,2
2024-07-07T15:00:00Z,2,5.247,2
2024-07-07T16:00:00Z,2,5.214,2
2024-07-07T17:00:00Z,2,5.311,2
2024-07-07T18:00:00Z,2,5.195,2
2024-07-07T19:00:00Z,2,5.245,2
2024-07-07T20:00:00Z,2,5.32,2
2024-07-07T21:00:00Z,2,5.361,2
2024-07-07T22:00:00Z,2,5.387,2
2024-07-07T23:00:00Z,2,5.289,2
2024-07-08T00:00:00Z,2,5.249,2
2024-07-08T00:00:00Z,2,5.249,2
2024-07-08T01:00:00Z,2,5.244,2
2024-07-08T02:00:00Z,2,5.241,2
2024-07-08T03:00:00Z,2,5.226,2
2024-07-08T04:00:00Z,2,5.154,2
2024-07-08T05:00:00Z,2,5.091,2
2024-07-08T06:00:00Z,2,5.096,2
2024-07-08T07:00:00Z,2,5.135,2
2024-07-08T08:00:00Z,2,5.1,2
2024-07-08T09:00:00Z,2,5.165,2
2024-07-08T10:00:00Z,2,5.24,2
2024-07-08T11:00:00Z,2,5.325,2
2024-07-08T13:00:00Z,2,4.842,2
2024-07-08T14:00:00Z,2,4.905,2
2024-07-08T15:00:00Z,2,5.441,2
2024-07-08T16:00:00Z,2,5.585,2
2024-07-08T17:00:00Z,2,5.62,2
2024-07-08T18:00:00Z,2,5.746,2
2024-07-08T19:00:00Z,2,5.661,2
2024-07-08T20:00:00Z,2,5.618,2
2024-07-08T21:00:00Z,2,5.528,2
2024-07-08T22:00:00Z,2,5.322,2
2024-07-08T23:00:00Z,2,5.224,2
2024-07-09T00:00:00Z,2,5.029,2
2024-07-09T00:00:00Z,2,5.029,2
2024-07-09T01:00:00Z,2,4.98,2
2024-07-09T02:00:00Z,2,4.95,2
2024-07-09T03:00:00Z,2,4.951,2
2024-07-09T04:00:00Z,2,4.883,2
2024-07-09T05:00:00Z,2,4.639,2
2024-07-09T06:00:00Z,2,4.579,2
2024-07-09T07:00:00Z,2,4.682,2
2024-07-09T08:00:00Z,2,4.688,2
2024-07-09T09:00:00Z,2,4.811,2
2024-07-09T10:00:00Z,2,4.687,2
2024-07-09T11:00:00Z,2,4.724,2
2024-07-09T12:00:00Z,2,4.731,2
2024-07-09T13:00:00Z,2,4.731,2
2024-07-09T14:00:00Z,2,4.627,2
2024-07-09T15:00:00Z,2,4.71,2
2024-07-09T16:00:00Z,2,4.253,2
2024-07-09T17:00:00Z,2,4.158,2
2024-07-09T18:00:00Z,2,3.782,2
2024-07-09T19:00:00Z,2,3.892,2
2024-07-09T20:00:00Z,2,4.1,2
2024-07-09T21:00:00Z,2,4.237,2
2024-07-09T22:00:00Z,2,4.508,2
2024-07-09T23:00:00Z,2,4.773,2
2024-07-10T00:00:00Z,2,4.606,2
2024-07-10T00:00:00Z,2,4.606,2
2024-07-10T01:00:00Z,2,4.511,2
2024-07-10T02:00:00Z,2,4.33,2
2024-07-10T03:00:00Z,2,4.18,2
2024-07-10T04:00:00Z,2,3.984,2
2024-07-10T05:00:00Z,2,3.723,2
2024-07-10T06:00:00Z,2,3.461,2
2024-07-10T07:00:00Z,2,3.418,2
2024-07-10T08:00:00Z,2,3.258,2
2024-07-10T09:00:00Z,2,3.042,2
2024-07-10T10:00:00Z,2,3.214,2
2024-07-10T11:00:00Z,2,3.372,2
2024-07-10T12:00:00Z,2,3.738,2
2024-07-10T13:00:00Z,2,3.578,2
2024-07-10T14:00:00Z,2,3.385,2
2024-07-10T15:00:00Z,2,4.065,2
2024-07-10T16:00:00Z,2,4.184,2
2024-07-10T17:00:00Z,2,4.127,2
2024-07-10T18:00:00Z,2,4.204,2
2024-07-10T19:00:00Z,2,4.499,2
2024-07-10T20:00:00Z,2,4.471,2
2024-07-10T21:00:00Z,2,4.445,2
2024-07-10T22:00:00Z,2,5.221,2
2024-07-10T23:00:00Z,2,5.27,2
2024-07-11T00:00:00Z,2,5.317,2
2024-07-11T00:00:00Z,2,5.317,2
2024-07-11T01:00:00Z,2,5.303,2
2024-07-11T02:00:00Z,2,5.272,2
2024-07-11T03:00:00Z,2,5.285,2
2024-07-11T04:00:00Z,2,5.311,2
2024-07-11T05:00:00Z,2,5.334,2
2024-07-11T07:00:00Z,2,5.211,2
2024-07-11T08:00:00Z,2,4.935,2
2024-07-11T09:00:00Z,2,5.111,2
2024-07-11T10:00:00Z,2,5.303,2
2024-07-11T11:00:00Z,2,5.151,2
2024-07-11T12:00:00Z,2,5.145,2
2024-07-11T13:00:00Z,2,5.12,2
2024-07-11T14:00:00Z,2,4.788,2
2024-07-11T15:00:00Z,2,4.353,2
2024-07-11T16:00:00Z,2,4.199,2
2024-07-11T17:00:00Z,2,4.37,2
2024-07-11T18:00:00Z,2,4.163,2
2024-07-11T19:00:00Z,2,4.263,2
2024-07-11T20:00:00Z,2,4.427,2
2024-07-11T21:00:00Z,2,4.396,2
2024-07-11T22:00:00Z,2,4.076,2
2024-07-11T23:00:00Z,2,4.156,2
2024-07-12T00:00:00Z,2,4.087,2
2024-07-12T00:00:00Z,2,4.087,2
2024-07-12T01:00:00Z,2,3.993,2
2024-07-12T02:00:00Z,2,3.817,2
2024-07-12T03:00:00Z,2,3.904,2
2024-07-12T04:00:00Z,2,3.372,2
2024-07-12T05:00:00Z,2,3.176,2
2024-07-12T06:00:00Z,2,2.707,2
2024-07-12T07:00:00Z,2,2.689,2
2024-07-12T08:00:00Z,2,2.809,2
2024-07-12T09:00:00Z,2,2.696,2
2024-07-12T10:00:00Z,2,2.809,2
2024-07-12T11:00:00Z,2,3.266,2
2024-07-12T12:00:00Z,2,3.541,2
2024-07-12T13:00:00Z,2,3.632,2
2024-07-12T14:00:00Z,2,4.944,2
2024-07-12T15:00:00Z,2,5.526,2
2024-07-12T16:00:00Z,2,5.616,2
2024-07-12T17:00:00Z,2,5.148,2
2024-07-12T18:00:00Z,2,4.957,2
2024-07-12T19:00:00Z,2,4.93,2
2024-07-12T20:00:00Z,2,4.922,2
2024-07-12T21:00:00Z,2,4.883,2
2024-07-12T22:00:00Z,2,4.844,2
2024-07-12T23:00:00Z,2,4.759,2
2024-07-13T00:00:00Z,2,4.768,2
2024-07-13T00:00:00Z,2,4.768,2
2024-07-13T01:00:00Z,2,4.691,2
2024-07-13T02:00:00Z,2,4.576,2
2024-07-13T03:00:00Z,2,4.637,2
2024-07-13T04:00:00Z,2,4.913,2
2024-07-13T05:00:00Z,2,5.064,2
2024-07-13T06:00:00Z,2,5.065,2
2024-07-13T07:00:00Z,2,5.135,2
2024-07-13T08:00:00Z,2,5.164,2
2024-07-13T09:00:00Z,2,5.108,2
2024-07-13T10:00:00Z,2,5.124,2
2024-07-13T11:00:00Z,2,5.03,2
2024-07-13T12:00:00Z,2,5.032,2
2024-07-13T13:00:00Z,2,5.043,2
2024-07-13T14:00:00Z,2,5.163,2
2024-07-13T15:00:00Z,2,5.351,2
2024-07-13T16:00:00Z,2,5.311,2
2024-07-13T17:00:00Z,2,5.592,2
2024-07-13T18:00:00Z,2,5.578,2
2024-07-13T19:00:00Z,2,5.508,2
2024-07-13T20:00:00Z,2,5.47,2
2024-07-13T21:00:00Z,2,5.209,2
2024-07-13T22:00:00Z,2,5.033,2
2024-07-13T23:00:00Z,2,4.977,2
2024-07-14T00:00:00Z,2,4.919,2
2024-07-14T00:00:00Z,2,4.919,2
2024-07-14T01:00:00Z,2,4.865,2
2024-07-14T02:00:00Z,2,4.8,2
2024-07-14T03:00:00Z,2,4.768,2
2024-07-14T04:00:00Z,2,4.641,2
2024-07-14T05:00:00Z,2,4.596,2
2024-07-14T06:00:00Z,2,4.562,2
2024-07-14T07:00:00Z,2,4.505,2
2024-07-14T08:00:00Z,2,4.372,2
2024-07-14T09:00:00Z,2,4.197,2
2024-07-14T10:00:00Z,2,4.577,2
2024-07-14T12:00:00Z,2,4.545,2
2024-07-14T13:00:00Z,2,4.677,2
2024-07-14T14:00:00Z,2,4.947,2
2024-07-14T15:00:00Z,2,5.096,2
2024-07-14T16:00:00Z,2,5.102,2
2024-07-14T17:00:00Z,2,4.8,2
2024-07-14T18:00:00Z,2,4.821,2
2024-07-14T19:00:00Z,2,4.984,2
2024-07-14T20:00:00Z,2,4.692,2
2024-07-14T21:00:00Z,2,4.56,2
2024-07-14T22:00:00Z,2,4.481,2
2024-07-14T23:00:00Z,2,4.444,2
2024-07-15T00:00:00Z,2,4.318,2
2024-07-15T00:00:00Z,2,4.318,2
2024-07-15T01:00:00Z,2,4.319,2
2024-07-15T02:00:00Z,2,4.381,2
2024-07-15T03:00:00Z,2,4.345,2
2024-07-15T04:00:00Z,2,4.44,2
2024-07-15T05:00:00Z,2,4.323,2
2024-07-15T06:00:00Z,2,4.155,2
2024-07-15T07:00:00Z,2,4.125,2
2024-07-15T08:00:00Z,2,4.088,2
2024-07-15T09:00:00Z,2,3.978,2
2024-07-15T10:00:00Z,2,3.855,2
2024-07-15T11:00:00Z,2,3.74,2
2024-07-15T12:00:00Z,2,3.765,2
2024-07-15T13:00:00Z,2,3.854,2
2024-07-15T14:00:00Z,2,3.795,2
2024-07-15T15:00:00Z,2,3.902,2
2024-07-15T16:00:00Z,2,3.917,2
2024-07-15T17:00:00Z,2,3.896,2
2024-07-15T18:00:00Z,2,3.733,2
2024-07-15T19:00:00Z,2,3.651,2
2024-07-15T20:00:00Z,2,3.775,2
2024-07-15T21:00:00Z,2,3.469,2
2024-07-15T22:00:00Z,2,3.404,2
2024-07-15T23:00:00Z,2,3.346,2
2024-07-16T00:00:00Z,2,3.271,2
2024-07-16T00:00:00Z,2,3.271,2
2024-07-16T01:00:00Z,2,3.307,2
2024-07-16T02:00:00Z,2,3.305,2
2024-07-16T03:00:00Z,2,3.435,2
2024-07-16T04:00:00Z,2,3.519,2
2024-07-16T05:00:00Z,2,3.755,2
2024-07-16T06:00:00Z,2,3.683,2
2024-07-16T07:00:00Z,2,3.889,2
2024-07-16T08:00:00Z,2,3.949,2
2024-07-16T09:00:00Z,2,3.911,2
2024-07-16T10:00:00Z,2,4.063,2
2024-07-16T11:00:00Z,2,4.255,2
2024-07-16T12:00:00Z,2,4.208,2
2024-07-16T13:00:00Z,2,4.228,2
2024-07-16T14:00:00Z,2,4.546,2
2024-07-16T16:00:00Z,2,4.73,2
2024-07-16T17:00:00Z,2,4.602,2
2024-07-16T18:00:00Z,2,4.698,2
2024-07-16T19:00:00Z,2,4.58,2
2024-07-16T20:00:00Z,2,4.493,2
2024-07-16T21:00:00Z,2,4.399,2
2024-07-16T22:00:00Z,2,4.863,2
2024-07-16T23:00:00Z,2,4.959,2
2024-07-17T00:00:00Z,2,5.017,2
2024-07-17T00:00:00Z,2,5.017,2
2024-07-17T01:00:00Z,2,4.988,2
2024-07-17T02:00:00Z,2,4.889,2
2024-07-17T03:00:00Z,2,4.872,2
2024-07-17T04:00:00Z,2,4.887,2
2024-07-17T05:00:00Z,2,4.888,2
2024-07-17T06:00:00Z,2,4.928,2
2024-07-17T07:00:00Z,2,4.921,2
2024-07-17T08:00:00Z,2,4.907,2
2024-07-17T09:00:00Z,2,4.923,2
2024-07-17T10:00:00Z,2,4.94,2
2024-07-17T11:00:00Z,2,4.906,2
2024-07-17T12:00:00Z,2,4.97,2
2024-07-17T13:00:00Z,2,4.971,2
2024-07-17T14:00:00Z,2,4.968,2
2024-07-17T15:00:00Z,2,4.982,2
2024-07-17T16:00:00Z,2,5.151,2
2024-07-17T17:00:00Z,2,5.156,2
2024-07-17T18:00:00Z,2,5.15,2
2024-07-17T19:00:00Z,2,5.046,2
2024-07-17T20:00:00Z,2,5.052,2
2024-07-17T21:00:00Z,2,5.063,2
2024-07-17T22:00:00Z,2,5.011,2
2024-07-17T23:00:00Z,2,4.947,2
2024-07-18T00:00:00Z,2,4.942,2
2024-07-18T00:00:00Z,2,4.942,2
2024-07-18T01:00:00Z,2,4.993,2
2024-07-18T02:00:00Z,2,5.111,2
2024-07-18T03:00:00Z,2,5.151,2
2024-07-18T04:00:00Z,2,5.124,2
2024-07-18T05:00:00Z,2,5.142,2
2024-07-18T06:00:00Z,2,5.143,2
2024-07-18T07:00:00Z,2,5.125,2
2024-07-18T08:00:00Z,2,5.133,2
2024-07-18T09:00:00Z,2,5.139,2
2024-07-18T10:00:00Z,2,5.224,2
2024-07-18T11:00:00Z,2,5.295,2
2024-07-18T13:00:00Z,2,5.219,2
2024-07-18T14:00:00Z,2,5.257,2
2024-07-18T15:00:00Z,2,5.278,2
2024-07-18T16:00:00Z,2,5.23,2
2024-07-18T17:00:00Z,2,5.145,2
2024-07-18T18:00:00Z,2,5.178,2
2024-07-18T19:00:00Z,2,5.227,2
2024-07-18T20:00:00Z,2,5.043,2
2024-07-18T21:00:00Z,2,5.032,2
2024-07-18T22:00:00Z,2,5.026,2
2024-07-18T23:00:00Z,2,4.969,2
2024-07-19T00:00:00Z,2,4.968,2
2024-07-19T00:00:00Z,2,4.968,2
2024-07-19T01:00:00Z,2,4.953,2
2024-07-19T02:00:00Z,2,4.983,2
2024-07-19T03:00:00Z,2,4.958,2
2024-07-19T04:00:00Z,2,4.961,2
2024-07-19T05:00:00Z,2,4.988,2
2024-07-19T06:00:00Z,2,5.009,2
2024-07-19T07:00:00Z,2,5.039,2
2024-07-19T08:00:00Z,2,4.893,2
2024-07-19T09:00:00Z,2,4.979,2
2024-07-19T10:00:00Z,2,4.993,2
2024-07-19T11:00:00Z,2,4.994,2
2024-07-19T12:00:00Z,2,4.997,2
2024-07-19T13:00:00Z,2,5.016,2
2024-07-19T14:00:00Z,2,5.034,2
2024-07-19T15:00:00Z,2,5.053,2
2024-07-19T16:00:00Z,2,4.972,2
2024-07-19T17:00:00Z,2,4.974,2
2024-07-19T18:00:00Z,2,4.985,2
2024-07-19T19:00:00Z,2,4.916,2
2024-07-19T20:00:00Z,2,4.989,2
2024-07-19T21:00:00Z,2,4.958,2
2024-07-19T22:00:00Z,2,4.98,2
2024-07-19T23:00:00Z,2,4.985,2
2024-07-20T00:00:00Z,2,4.898,2
2024-07-20T00:00:00Z,2,4.898,2
2024-07-20T02:00:00Z,2,4.848,2
2024-07-20T03:00:00Z,2,4.685,2
2024-07-20T04:00:00Z,2,4.632,2
2024-07-20T05:00:00Z,2,4.587,2
2024-07-20T06:00:00Z,2,4.584,2
2024-07-20T07:00:00Z,2,4.648,2
2024-07-20T08:00:00Z,2,4.592,2
2024-07-20T09:00:00Z,2,4.661,2
2024-07-20T10:00:00Z,2,4.706,2
2024-07-20T11:00:00Z,2,4.753,2
2024-07-20T12:00:00Z,2,4.784,2
2024-07-20T13:00:00Z,2,4.789,2
2024-07-20T14:00:00Z,2,4.791,2
2024-07-20T15:00:00Z,2,4.825,2
2024-07-20T16:00:00Z,2,4.774,2
2024-07-20T17:00:00Z,2,4.737,2
2024-07-20T18:00:00Z,2,4.718,2
2024-07-20T19:00:00Z,2,4.733,2
2024-07-20T20:00:00Z,2,4.737,2
2024-07-20T21:00:00Z,2,4.741,2
2024-07-20T22:00:00Z,2,4.705,2
2024-07-20T23:00:00Z,2,4.775,2
2024-07-21T00:00:00Z,2,4.798,2
2024-07-21T00:00:00Z,2,4.798,2
2024-07-21T01:00:00Z,2,4.828,2
2024-07-21T02:00:00Z,2,4.843,2
2024-07-21T03:00:00Z,2,4.82,2
2024-07-21T04:00:00Z,2,4.789,2
2024-07-21T05:00:00Z,2,4.769,2
2024-07-21T06:00:00Z,2,4.764,2
2024-07-21T07:00:00Z,2,4.786,2
2024-07-21T08:00:00Z,2,4.798,2
2024-07-21T09:00:00Z,2,4.799,2
2024-07-21T10:00:00Z,2,4.795,2
2024-07-21T11:00:00Z,2,4.84,2
2024-07-21T12:00:00Z,2,4.854,2
2024-07-21T13:00:00Z,2,4.863,2
2024-07-21T14:00:00Z,2,4.888,2
2024-07-21T15:00:00Z,2,4.9,2
2024-07-21T16:00:00Z,2,4.881,2
2024-07-21T17:00:00Z,2,4.902,2
2024-07-21T18:00:00Z,2,4.889,2
2024-07-21T19:00:00Z,2,4.908,2
2024-07-21T20:00:00Z,2,4.877,2
2024-07-21T21:00:00Z,2,4.832,2
2024-07-21T22:00:00Z,2,4.85,2
2024-07-21T23:00:00Z,2,4.826,2
2024-07-22T00:00:00Z,2,4.817,2
2024-07-22T00:00:00Z,2,4.817,2
2024-07-22T01:00:00Z,2,4.855,2
2024-07-22T02:00:00Z,2,4.831,2
2024-07-22T03:00:00Z,2,4.83,2
2024-07-22T04:00:00Z,2,4.787,2
2024-07-22T05:00:00Z,2,4.786,2
2024-07-22T06:00:00Z,2,4.79,2
2024-07-22T07:00:00Z,2,4.765,2
2024-07-22T08:00:00Z,2,4.758,2
2024-07-22T09:00:00Z,2,4.78,2
2024-07-22T10:00:00Z,2,4.802,2
2024-07-22T11:00:00Z,2,4.793,2
2024-07-22T12:00:00Z,2,4.844,2
2024-07-22T13:00:00Z,2,4.85,2
2024-07-22T14:00:00Z,2,4.874,2
2024-07-22T15:00:00Z,2,4.84,2
2024-07-22T17:00:00Z,2,4.848,2
2024-07-22T18:00:00Z,2,4.861,2
2024-07-22T19:00:00Z,2,4.831,2
2024-07-22T20:00:00Z,2,4.802,2
2024-07-22T21:00:00Z,2,4.789,2
2024-07-22T22:00:00Z,2,4.764,2
2024-07-22T23:00:00Z,2,4.785,2
2024-07-23T00:00:00Z,2,4.788,2
2024-07-23T00:00:00Z,2,4.788,2
2024-07-23T01:00:00Z,2,4.781,2
2024-07-23T02:00:00Z,2,4.755,2
2024-07-23T03:00:00Z,2,4.732,2
2024-07-23T04:00:00Z,2,4.717,2
2024-07-23T05:00:00Z,2,4.726,2
2024-07-23T06:00:00Z,2,4.766,2
2024-07-23T07:00:00Z,2,4.767,2
2024-07-23T08:00:00Z,2,4.77,2
2024-07-23T09:00:00Z,2,4.741,2
2024-07-23T10:00:00Z,2,4.735,2
2024-07-23T11:00:00Z,2,4.761,2
2024-07-23T12:00:00Z,2,4.756,2
2024-07-23T13:00:00Z,2,4.772,2
2024-07-23T14:00:00Z,2,4.807,2
2024-07-23T15:00:00Z,2,4.83,2
2024-07-23T16:00:00Z,2,4.818,2
2024-07-23T17:00:00Z,2,4.83,2
2024-07-23T18:00:00Z,2,4.837,2
2024-07-23T19:00:00Z,2,4.836,2
2024-07-23T20:00:00Z,2,4.795,2
2024-07-23T21:00:00Z,2,4.765,2
2024-07-23T22:00:00Z,2,4.776,2
2024-07-23T23:00:00Z,2,4.795,2
2024-07-24T00:00:00Z,2,4.778,2
2024-07-24T00:00:00Z,2,4.778,2
2024-07-24T01:00:00Z,2,4.751,2
2024-07-24T02:00:00Z,2,4.761,2
2024-07-24T03:00:00Z,2,4.736,2
2024-07-24T04:00:00Z,2,4.707,2
2024-07-24T05:00:00Z,2,4.715,2
2024-07-24T06:00:00Z,2,4.726,2
2024-07-24T07:00:00Z,2,4.744,2
2024-07-24T08:00:00Z,2,4.746,2
2024-07-24T09:00:00Z,2,4.744,2
2024-07-24T10:00:00Z,2,4.753,2
2024-07-24T11:00:00Z,2,4.777,2
2024-07-24T12:00:00Z,2,4.76,2
2024-07-24T13:00:00Z,2,4.755,2
2024-07-24T14:00:00Z,2,4.741,2
2024-07-24T15:00:00Z,2,4.72,2
2024-07-24T16:00:00Z,2,4.709,2
2024-07-24T17:00:00Z,2,4.684,2
2024-07-24T18:00:00Z,2,4.716,2
2024-07-24T19:00:00Z,2,4.706,2
2024-07-24T20:00:00Z,2,4.684,2
2024-07-24T21:00:00Z,2,4.652,2
2024-07-24T22:00:00Z,2,4.651,2
2024-07-24T23:00:00Z,2,4.665,2
2024-07-25T00:00:00Z,2,4.657,2
2024-07-25T00:00:00Z,2,4.657,2
2024-07-25T01:00:00Z,2,4.639,2
2024-07-25T02:00:00Z,2,4.658,2
2024-07-25T03:00:00Z,2,4.643,2
2024-07-25T04:00:00Z,2,4.679,2
2024-07-25T05:00:00Z,2,4.662,2
2024-07-25T06:00:00Z,2,4.668,2
2024-07-25T07:00:00Z,2,4.717,2
2024-07-25T08:00:00Z,2,4.738,2
2024-07-25T09:00:00Z,2,4.724,2
2024-07-25T10:00:00Z,2,4.72,2
2024-07-25T11:00:00Z,2,4.683,2
2024-07-25T12:00:00Z,2,4.72,2
2024-07-25T13:00:00Z,2,4.707,2
2024-07-25T14:00:00Z,2,4.698,2
2024-07-25T15:00:00Z,2,4.718,2
2024-07-25T16:00:00Z,2,4.713,2
2024-07-25T17:00:00Z,2,4.736,2
2024-07-25T18:00:00Z,2,4.728,2
2024-07-25T19:00:00Z,2,4.751,2
2024-07-25T20:00:00Z,2,4.75,2
2024-07-25T21:00:00Z,2,4.749,2
2024-07-25T22:00:00Z,2,4.696,2
2024-07-25T23:00:00Z,2,4.657,2
2024-07-26T00:00:00Z,2,4.636,2
2024-07-26T00:00:00Z,2,4.636,2
2024-07-26T01:00:00Z,2,4.621,2
2024-07-26T02:00:00Z,2,4.607,2
2024-07-26T03:00:00Z,2,4.592,2
2024-07-26T04:00:00Z,2,4.618,2
2024-07-26T05:00:00Z,2,4.598,2
2024-07-26T06:00:00Z,2,4.606,2
2024-07-26T07:00:00Z,2,4.621,2
2024-07-26T08:00:00Z,2,4.627,2
2024-07-26T09:00:00Z,2,4.624,2
2024-07-26T10:00:00Z,2,4.65,2
2024-07-26T11:00:00Z,2,4.649,2
2024-07-26T12:00:00Z,2,4.64,2
2024-07-26T13:00:00Z,2,4.634,2
2024-07-27T00:00:00Z,2,4.65,2
2024-07-27T00:00:00Z,2,4.65,2
2024-07-27T01:00:00Z,2,4.621,2
2024-07-27T02:00:00Z,2,4.625,2
2024-07-27T03:00:00Z,2,4.63,2
2024-07-27T04:00:00Z,2,4.623,2
2024-07-27T05:00:00Z,2,4.615,2
2024-07-27T06:00:00Z,2,4.609,2
2024-07-27T07:00:00Z,2,4.616,2
2024-07-27T08:00:00Z,2,4.62,2
2024-07-27T09:00:00Z,2,4.622,2
2024-07-27T10:00:00Z,2,4.607,2
2024-07-27T11:00:00Z,2,4.611,2
2024-07-27T12:00:00Z,2,4.62,2
2024-07-27T13:00:00Z,2,4.619,2
2024-07-27T14:00:00Z,2,4.622,2
2024-07-27T15:00:00Z,2,4.603,2
2024-07-27T16:00:00Z,2,4.63,2
2024-07-27T17:00:00Z,2,4.622,2
2024-07-27T18:00:00Z,2,4.628,2
2024-07-27T19:00:00Z,2,4.658,2
2024-07-27T20:00:00Z,2,4.621,2
2024-07-27T21:00:00Z,2,4.621,2
2024-07-27T22:00:00Z,2,4.633,2
2024-07-27T23:00:00Z,2,4.677,2
2024-07-28T00:00:00Z,2,4.691,2
2024-07-28T00:00:00Z,2,4.691,2
2024-07-28T01:00:00Z,2,4.678,2
2024-07-28T02:00:00Z,2,4.617,2
2024-07-28T03:00:00Z,2,4.618,2
2024-07-28T04:00:00Z,2,4.627,2
2024-07-28T05:00:00Z,2,4.619,2
2024-07-28T06:00:00Z,2,4.619,2
2024-07-28T07:00:00Z,2,4.626,2
2024-07-28T08:00:00Z,2,4.619,2
2024-07-28T09:00:00Z,2,4.606,2
2024-07-28T10:00:00Z,2,4.618,2
2024-07-28T11:00:00Z,2,4.636,2
2024-07-28T12:00:00Z,2,4.609,2
2024-07-28T13:00:00Z,2,4.636,2
2024-07-28T14:00:00Z,2,4.638,2
2024-07-28T15:00:00Z,2,4.645,2
2024-07-28T16:00:00Z,2,4.624,2
2024-07-28T17:00:00Z,2,4.666,2
2024-07-28T18:00:00Z,2,4.66,2
2024-07-28T19:00:00Z,2,4.665,2
2024-07-28T20:00:00Z,2,4.72,2
2024-07-28T21:00:00Z,2,4.811,2
2024-07-28T22:00:00Z,2,4.814,2
2024-07-28T23:00:00Z,2,4.818,2
2024-07-29T00:00:00Z,2,4.862,2
2024-07-29T00:00:00Z,2,4.862,2
2024-07-29T01:00:00Z,2,4.84,2
2024-07-29T02:00:00Z,2,4.831,2
2024-07-29T03:00:00Z,2,4.832,2
2024-07-29T04:00:00Z,2,4.831,2
2024-07-29T05:00:00Z,2,4.836,2
2024-07-29T07:00:00Z,2,4.812,2
2024-07-29T08:00:00Z,2,4.79,2
2024-07-29T09:00:00Z,2,4.788,2
2024-07-29T10:00:00Z,2,4.789,2
2024-07-29T11:00:00Z,2,4.787,2
2024-07-29T12:00:00Z,2,4.813,2
2024-07-29T13:00:00Z,2,4.818,2
